"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"KIAA0513",4.66565098074201e-12,1.77590037606895,0.129,0.092,9.32710287560136e-08,"KIAA0513"
"SBF2",5.00167947728531e-12,1.82289559615822,0.211,0.17,9.99885744304107e-08,"SBF2"
"ARHGDIA",5.14347924369144e-12,0.607322553373043,0.395,0.53,1.02823293560636e-07,"ARHGDIA"
"DIP2B",5.29637336780664e-12,1.89397226171654,0.192,0.151,1.05879799995823e-07,"DIP2B"
"GNG7",5.9217331157823e-12,1.45569987566717,0.108,0.074,1.18381366717604e-07,"GNG7"
"ITSN2",6.06236403379107e-12,0.621995338402955,0.332,0.426,1.21192719399517e-07,"ITSN2"
"GAPVD1",6.51431501708726e-12,0.532389597820464,0.183,0.239,1.30227671506591e-07,"GAPVD1"
"ADCY7",6.6858178929705e-12,0.60792848315808,0.202,0.262,1.33656185498373e-07,"ADCY7"
"BCL2L11",6.718013343559e-12,1.98884463681208,0.157,0.117,1.34299804751088e-07,"BCL2L11"
"TPST2",6.79906481513317e-12,0.869041194349313,0.241,0.311,1.35920104719327e-07,"TPST2"
"EMC3",7.07845658390612e-12,0.720680626619029,0.227,0.292,1.41505425568867e-07,"EMC3"
"SLC24A4",7.42074259692412e-12,1.50084320079594,0.142,0.102,1.4834806525511e-07,"SLC24A4"
"FAM200B",7.99843992108681e-12,0.681985209132707,0.266,0.348,1.59896812462447e-07,"FAM200B"
"ALG3",8.12165258029954e-12,-0.506528417949423,0.079,0.115,1.62359956732768e-07,"ALG3"
"RHOQ",8.6689011513553e-12,1.40717611786172,0.271,0.232,1.73300002916744e-07,"RHOQ"
"TMEM127",8.92078763514099e-12,1.68677794976544,0.186,0.144,1.78335465614104e-07,"TMEM127"
"UBA6",9.82891986949209e-12,0.53365074394246,0.186,0.242,1.96489937111016e-07,"UBA6"
"AC096667.1",1.07207389332282e-11,1.37330473256234,0.128,0.091,2.14318292014165e-07,"AC096667.1"
"GPR108",1.3890267301707e-11,0.651909793639603,0.144,0.192,2.77680333628425e-07,"GPR108"
"DDAH2",1.52589945766087e-11,0.61912985732926,0.129,0.175,3.05042560580984e-07,"DDAH2"
"FAM32A",1.60418994728538e-11,0.584005701483082,0.263,0.333,3.2069361236182e-07,"FAM32A"
"TRANK1",1.89013854282845e-11,1.14380836961524,0.181,0.245,3.77857596096836e-07,"TRANK1"
"ARNTL",1.97204841835567e-11,0.825117760788381,0.117,0.161,3.94232199313483e-07,"ARNTL"
"PAPOLG",2.1493657010696e-11,0.617262992148597,0.102,0.144,4.29679697300825e-07,"PAPOLG"
"ELMO1",2.45264746295188e-11,0.902388305536261,0.188,0.247,4.90308754318711e-07,"ELMO1"
"HCG11",2.55623500622513e-11,0.525943063417616,0.07,0.104,5.11016940094465e-07,"HCG11"
"PPP1R12B",2.65351027716206e-11,2.153865744596,0.111,0.077,5.30463239507468e-07,"PPP1R12B"
"RAB11A",2.71489780900195e-11,0.972846274820691,0.293,0.377,5.4273522099758e-07,"RAB11A"
"MGAT4B",2.82585717453086e-11,0.876780706529399,0.123,0.167,5.64917107760464e-07,"MGAT4B"
"RGL4",2.91190599713054e-11,1.27177546818609,0.124,0.182,5.82119127886366e-07,"RGL4"
"PRKAR1A",2.92797996640702e-11,1.35026607160438,0.394,0.392,5.85332475084428e-07,"PRKAR1A"
"NOP10",3.31886130823092e-11,0.602995361769225,0.433,0.591,6.63473564128444e-07,"NOP10"
"RUFY3",3.59223279852341e-11,-0.50403789395496,0.096,0.134,7.18123258752814e-07,"RUFY3"
"MAML3",3.88253789224027e-11,1.98257290772705,0.109,0.075,7.76158150037752e-07,"MAML3"
"USP22",4.07697592887154e-11,0.58831687638726,0.192,0.247,8.15028257940709e-07,"USP22"
"H2AFJ",4.56984948570506e-11,0.745369396765791,0.224,0.286,9.13558610687299e-07,"H2AFJ"
"PINK1",5.1097349658823e-11,1.97920387615328,0.125,0.089,1.02148711702953e-06,"PINK1"
"BTN2A1",5.19390690735806e-11,2.20809983975482,0.207,0.172,1.03831392984995e-06,"BTN2A1"
"CLIP1",5.28506672384235e-11,0.783747823071849,0.275,0.352,1.05653768876332e-06,"CLIP1"
"HIF1AN",5.88293568353587e-11,0.532989926292793,0.1,0.141,1.17605767249566e-06,"HIF1AN"
"ADIPOR1",6.83798925719113e-11,1.64451096610242,0.218,0.18,1.36698243240508e-06,"ADIPOR1"
"GBP1",7.29822704665114e-11,1.30126888454148,0.239,0.314,1.45898856889603e-06,"GBP1"
"VPS45",7.45252730680382e-11,-0.620758990999354,0.079,0.112,1.48983473390315e-06,"VPS45"
"MAP3K5",7.52695381921311e-11,1.81664201042976,0.202,0.164,1.50471333799889e-06,"MAP3K5"
"RYBP",7.55427684845025e-11,2.03460226820543,0.246,0.216,1.51017548477369e-06,"RYBP"
"CCNK",7.6212272398492e-11,0.614759107721876,0.205,0.261,1.52355953751825e-06,"CCNK"
"CASC4",7.69357440258889e-11,0.917527809036922,0.226,0.29,1.53802245882154e-06,"CASC4"
"MAPK1",8.5841987390283e-11,1.50367583285724,0.414,0.421,1.71606716991915e-06,"MAPK1"
"SLC15A3",8.63425469713024e-11,1.259735869455,0.139,0.102,1.72607385650331e-06,"SLC15A3"
"VAV1",9.22150043822333e-11,0.553909987265336,0.15,0.196,1.84347015260522e-06,"VAV1"
"PAG1",9.42806000947065e-11,1.04364178330693,0.339,0.451,1.88476347649328e-06,"PAG1"
"BTBD10",1.04327663983745e-10,0.5170359874727,0.068,0.101,2.08561433069906e-06,"BTBD10"
"RAB11B",1.13506517587473e-10,0.565758594106822,0.169,0.218,2.26910879309116e-06,"RAB11B"
"ME2",1.16755054624711e-10,0.768689712712622,0.277,0.351,2.3340502970026e-06,"ME2"
"CHD7",1.18652459284078e-10,1.8819157016246,0.163,0.128,2.37198131354801e-06,"CHD7"
"ATP2A3",1.23792881389213e-10,1.69056726727964,0.248,0.218,2.47474349185176e-06,"ATP2A3"
"POGZ",1.24790155757983e-10,0.511746494222211,0.166,0.215,2.49468000375784e-06,"POGZ"
"MXI1",1.37843754758054e-10,0.54463329823433,0.169,0.22,2.75563450136826e-06,"MXI1"
"MARCH2",1.49069801028452e-10,1.10413584670619,0.146,0.194,2.98005439235979e-06,"MARCH2"
"TNFRSF13C",1.53743188630342e-10,1.01084110499751,0.103,0.071,3.07348008390916e-06,"TNFRSF13C"
"SELL",1.60534904694323e-10,1.09543130707539,0.595,0.669,3.20925327974421e-06,"SELL"
"TXNRD1",1.68008734756351e-10,0.798919862619259,0.172,0.223,3.35866261651422e-06,"TXNRD1"
"MPPE1",1.70656087993645e-10,1.96432220485579,0.221,0.187,3.41158585508097e-06,"MPPE1"
"WAC-AS1",1.79972504807901e-10,0.533076093156431,0.162,0.212,3.59783034361475e-06,"WAC-AS1"
"MAP1LC3B",1.87350161685782e-10,0.756060040090836,0.386,0.498,3.74531708226047e-06,"MAP1LC3B"
"RHOA",1.8812085795541e-10,0.766748767699761,0.621,0.768,3.7607240713866e-06,"RHOA"
"IFI6",1.95444732922739e-10,1.28280684179546,0.383,0.404,3.90713565585847e-06,"IFI6"
"IFI35",1.96587690553603e-10,0.510326526439078,0.2,0.253,3.92998452185708e-06,"IFI35"
"STAM2",2.00050270620804e-10,0.651275635791922,0.111,0.152,3.9992049599805e-06,"STAM2"
"CARD8",2.04910024777191e-10,1.06232813404057,0.346,0.451,4.09635630532083e-06,"CARD8"
"TMEM123",2.08993467645834e-10,0.648299172512817,0.494,0.686,4.17798841170786e-06,"TMEM123"
"ELMSAN1",2.09541848980872e-10,0.590793825849394,0.171,0.221,4.18895110297661e-06,"ELMSAN1"
"TOM1",2.13756188588367e-10,1.81830225292709,0.163,0.126,4.27319996607004e-06,"TOM1"
"ELL",2.24889358059441e-10,2.11980709191915,0.121,0.088,4.49576315696628e-06,"ELL"
"NUP58",2.35678722975108e-10,1.77936233932645,0.22,0.186,4.71145335099539e-06,"NUP58"
"MAFB",2.53982337725265e-10,0.796427020347709,0.164,0.125,5.07736091346577e-06,"MAFB"
"GMCL1",2.58631252937647e-10,0.762931790345274,0.181,0.237,5.17029737747651e-06,"GMCL1"
"GAPT",2.81541414653602e-10,1.23565610249845,0.183,0.146,5.62829442034015e-06,"GAPT"
"NCOA2",2.87868884709948e-10,1.61268719360064,0.261,0.228,5.75478687423656e-06,"NCOA2"
"PDZD8",2.90056533457896e-10,1.95371836628226,0.164,0.13,5.7985201603568e-06,"PDZD8"
"FBRS",3.09917596218707e-10,0.614441224590791,0.167,0.215,6.19556266600818e-06,"FBRS"
"PIAS2",3.12000457827764e-10,1.17176177069914,0.132,0.178,6.23720115243483e-06,"PIAS2"
"SMNDC1",3.1568940733395e-10,0.724529435352925,0.217,0.277,6.310946942013e-06,"SMNDC1"
"CAB39",3.25752446196906e-10,0.927688921531115,0.295,0.38,6.51211715192236e-06,"CAB39"
"SGK1",3.29761146386452e-10,1.10851271627522,0.172,0.133,6.59225507741156e-06,"SGK1"
"HELZ2",3.34665526779442e-10,1.80088244460498,0.17,0.134,6.69029854584783e-06,"HELZ2"
"NAA50",3.84178989225e-10,0.741531787859617,0.216,0.274,7.68012217359697e-06,"NAA50"
"ACSL4",3.9971715139584e-10,1.6004010797094,0.243,0.209,7.99074557355423e-06,"ACSL4"
"SBNO2",4.28167931669765e-10,2.23414741664769,0.158,0.124,8.55950512201027e-06,"SBNO2"
"ZMYM2",4.33266893788102e-10,0.730220389209249,0.241,0.304,8.66143847371794e-06,"ZMYM2"
"SMG1",4.47185927770433e-10,0.735682584101177,0.404,0.527,8.93969388205872e-06,"SMG1"
"RBPJ",4.68409116496857e-10,1.47214684004174,0.376,0.369,9.36396664788867e-06,"RBPJ"
"GCLM",4.90082145028447e-10,0.742419398127515,0.129,0.175,9.79723216126369e-06,"GCLM"
"INTS6",4.95679981751296e-10,0.919951154221762,0.239,0.307,9.90913851519015e-06,"INTS6"
"TNFAIP3",5.15835240339757e-10,2.33524586942945,0.23,0.2,1.03120622896321e-05,"TNFAIP3"
"UPF1",5.61757411042713e-10,0.820372309587652,0.147,0.193,1.12300924041549e-05,"UPF1"
"LARP1",5.82561399953744e-10,0.579927455727047,0.278,0.349,1.16459849464753e-05,"LARP1"
"RNASEL",6.21923902414338e-10,0.800451746981344,0.075,0.108,1.2432880733165e-05,"RNASEL"
"CHMP2A",6.68670334003056e-10,0.677680065038905,0.374,0.488,1.33673886470551e-05,"CHMP2A"
"PPM1M",8.34109691236285e-10,0.731940281912023,0.139,0.182,1.66746868375046e-05,"PPM1M"
"UBR2",8.34909822156524e-10,1.71694939673321,0.349,0.338,1.66906822547311e-05,"UBR2"
"EXOC3",8.62658243608297e-10,0.552688615584706,0.145,0.188,1.72454009479735e-05,"EXOC3"
"IRF2BPL",8.72765815609136e-10,2.39444690153968,0.149,0.116,1.74474614198422e-05,"IRF2BPL"
"UHRF1BP1L",8.76014821581501e-10,1.9150687600208,0.167,0.132,1.75124122982358e-05,"UHRF1BP1L"
"SAMD9L",9.07033357230436e-10,1.34662160858901,0.389,0.383,1.81325038443936e-05,"SAMD9L"
"LEPROT",9.37380707788724e-10,0.622034275796781,0.255,0.321,1.87391777294044e-05,"LEPROT"
"XPO6",9.83648931459233e-10,1.96584652556426,0.27,0.246,1.96641257888015e-05,"XPO6"
"ZNF106",1.01663714815971e-09,1.14945340822133,0.384,0.396,2.03235932288608e-05,"ZNF106"
"PPP1R18",1.02773448525353e-09,1.31119053828744,0.467,0.495,2.05454400947033e-05,"PPP1R18"
"NBR1",1.03751960554995e-09,0.878029510782718,0.227,0.29,2.0741054434549e-05,"NBR1"
"MTPN",1.05318608241518e-09,0.849037772409732,0.571,0.674,2.10542429735618e-05,"MTPN"
"JPT1",1.0589322452872e-09,0.87746787121933,0.313,0.397,2.11691145155364e-05,"JPT1"
"RSU1",1.08033059657091e-09,0.652840213946116,0.181,0.23,2.15968889560491e-05,"RSU1"
"TNS3",1.09826656602094e-09,0.813827382246231,0.1,0.069,2.19554469213247e-05,"TNS3"
"KLHL6",1.17102766857947e-09,0.680500332678938,0.105,0.144,2.34100141225722e-05,"KLHL6"
"ATP2B1-AS1",1.23249944653804e-09,0.681824589807589,0.219,0.278,2.46388964357419e-05,"ATP2B1-AS1"
"ZMAT3",1.2906123952162e-09,0.736218056704315,0.13,0.172,2.58006323927671e-05,"ZMAT3"
"YPEL5",1.30037879113823e-09,1.47463183783568,0.359,0.35,2.59958724136443e-05,"YPEL5"
"FKBP1A",1.30562761541223e-09,1.01097683350382,0.445,0.479,2.61008016597059e-05,"FKBP1A"
"TRERF1",1.32714402018338e-09,0.89467264101086,0.072,0.105,2.65309361074859e-05,"TRERF1"
"INO80D",1.35685438535549e-09,0.746254138564562,0.21,0.264,2.71248760176416e-05,"INO80D"
"RPRD1A",1.37329701264457e-09,0.586412871330618,0.138,0.18,2.74535805797777e-05,"RPRD1A"
"HLA-DQA1",1.41055240313826e-09,-0.610406434786623,0.151,0.195,2.8198353091137e-05,"HLA-DQA1"
"RAB33B",1.46235518240839e-09,2.10569267337512,0.109,0.079,2.92339424515261e-05,"RAB33B"
"PAPOLA",1.46347678572028e-09,0.743544965704666,0.466,0.62,2.9256364423334e-05,"PAPOLA"
"ISG20",1.54122650122665e-09,0.787186820481187,0.384,0.536,3.08106589860219e-05,"ISG20"
"RNF141",1.72381647009274e-09,1.76243030266349,0.199,0.166,3.4460815053624e-05,"RNF141"
"FURIN",1.74788041872159e-09,1.26133347682314,0.144,0.109,3.49418774506632e-05,"FURIN"
"PSTPIP1",1.77126232197223e-09,0.899720861665979,0.239,0.303,3.54093050785468e-05,"PSTPIP1"
"PPP1R3D",1.80740613389438e-09,2.1429504529858,0.107,0.077,3.61318560226826e-05,"PPP1R3D"
"ZFAND5",1.8309430067714e-09,1.22560206896833,0.352,0.344,3.66023816483671e-05,"ZFAND5"
"ARRDC1",1.85483261454588e-09,0.558612126764902,0.17,0.217,3.70799587973867e-05,"ARRDC1"
"BCAS3",1.95111935245074e-09,0.667256010509895,0.076,0.108,3.90048269748428e-05,"BCAS3"
"RRM2B",1.95866594010312e-09,2.11576924357993,0.13,0.098,3.91556908086015e-05,"RRM2B"
"FBXL3",2.0337784456948e-09,0.953829561060008,0.207,0.266,4.06572649078848e-05,"FBXL3"
"RETREG2",2.05668463491121e-09,0.538818105467763,0.167,0.212,4.11151825365099e-05,"RETREG2"
"BRAF",2.54659431907423e-09,0.844731058578538,0.207,0.265,5.09089670326129e-05,"BRAF"
"NOTCH2",2.5984960595869e-09,1.34824766976496,0.284,0.257,5.19465347272018e-05,"NOTCH2"
"RAP1A",2.71578284117679e-09,0.830426263972256,0.437,0.577,5.42912147779652e-05,"RAP1A"
"PBX2",2.80552446353157e-09,1.81937763838436,0.26,0.233,5.60852395504596e-05,"PBX2"
"TOR1AIP2",2.84145512885361e-09,0.947992430644804,0.235,0.298,5.68035294809126e-05,"TOR1AIP2"
"TRIQK",2.88953802843721e-09,1.49039170126834,0.106,0.076,5.77647547264882e-05,"TRIQK"
"CEP63",2.92553159455862e-09,2.02937713379752,0.243,0.214,5.84843021068214e-05,"CEP63"
"EWSR1",3.4747720392601e-09,0.649319716490763,0.31,0.391,6.94641678368486e-05,"EWSR1"
"TOPORS",3.48025530985876e-09,1.08842432975478,0.179,0.231,6.95737838993865e-05,"TOPORS"
"TRIM5",3.57526990565972e-09,0.540470523084369,0.105,0.141,7.14732206840434e-05,"TRIM5"
"UGCG",3.72436160599048e-09,2.25760264497191,0.196,0.168,7.44537128653557e-05,"UGCG"
"C6orf89",3.77587634889419e-09,0.798669945072333,0.169,0.215,7.54835440907438e-05,"C6orf89"
"ATG7",3.85875411146342e-09,1.86398027646908,0.163,0.13,7.71403534422652e-05,"ATG7"
"ZBTB37",3.95969306322826e-09,1.22947679586495,0.126,0.17,7.91582240269961e-05,"ZBTB37"
"TBC1D14",4.17996029278057e-09,0.579690249806966,0.145,0.187,8.35615862129763e-05,"TBC1D14"
"SEL1L",4.23361915437581e-09,0.727396005859788,0.26,0.327,8.46342805151269e-05,"SEL1L"
"TMEM131L",4.44813305207932e-09,0.661028196501559,0.199,0.251,8.89226278441177e-05,"TMEM131L"
"GNS",4.48861616414758e-09,1.10040484637842,0.229,0.197,8.97319257374743e-05,"GNS"
"ARF1",4.49520446856257e-09,0.63231312258405,0.443,0.595,8.98636325310343e-05,"ARF1"
"ADAM15",4.66622513723923e-09,1.14387916721923,0.127,0.095,9.32825067185494e-05,"ADAM15"
"UBE2H",4.77778257985211e-09,1.00274466154654,0.239,0.301,9.55126515538236e-05,"UBE2H"
"TANK",4.85169766684677e-09,1.47826568090122,0.392,0.396,9.69902880579338e-05,"TANK"
"CCP110",4.97757979785892e-09,0.586262163741969,0.074,0.105,9.95067977389977e-05,"CCP110"
"MTURN",5.03855932966159e-09,1.90171823007675,0.104,0.076,0.000100725839559265,"MTURN"
"MSRB2",5.36208058263152e-09,1.78773831296851,0.181,0.148,0.000107193352927387,"MSRB2"
"HPCAL1",5.38833935950827e-09,0.99986534808618,0.234,0.292,0.00010771829213593,"HPCAL1"
"CNOT3",5.66526897552338e-09,0.52406034542828,0.109,0.144,0.000113254392089688,"CNOT3"
"EFHD2",5.93217724230453e-09,0.646606743993255,0.496,0.496,0.00011859015525091,"EFHD2"
"FNIP1",6.06800898811915e-09,2.01983021304532,0.295,0.278,0.00012130556768149,"FNIP1"
"IL4R",6.5016227410511e-09,1.3443732750039,0.245,0.217,0.000129973940216352,"IL4R"
"MED13",6.60060478066779e-09,0.822317074655862,0.258,0.324,0.00013195269017033,"MED13"
"ATP7A",6.75540461145547e-09,1.01278230672831,0.08,0.114,0.000135047293587606,"ATP7A"
"CREG1",6.87331693592774e-09,1.16054343825,0.198,0.167,0.000137404478866131,"CREG1"
"UBE2W",7.00819192525681e-09,1.82922169002508,0.219,0.187,0.000140100764777809,"UBE2W"
"TIPARP",7.22114456921412e-09,0.5060123589033,0.097,0.131,0.000144357901083159,"TIPARP"
"TENT4B",7.95262300896084e-09,0.580428141320115,0.123,0.161,0.000158980886572136,"TENT4B"
"F13A1",9.02232842965768e-09,1.43092988892841,0.115,0.084,0.000180365367637287,"F13A1"
"AP1G1",9.44984211194565e-09,0.619294059253347,0.183,0.23,0.000188911793659906,"AP1G1"
"MVP",9.74010798590643e-09,0.755314054645429,0.221,0.274,0.000194714498746255,"MVP"
"SNRK",9.9740420723485e-09,1.23320862506991,0.282,0.359,0.000199391075068319,"SNRK"
"JMJD6",1.02993554778547e-08,0.897165391351306,0.115,0.152,0.000205894415357793,"JMJD6"
"NCBP3",1.06877806619766e-08,0.640137169536442,0.204,0.253,0.000213659423213574,"NCBP3"
"PARVB",1.0737881217635e-08,1.97662180949916,0.125,0.094,0.000214660983421741,"PARVB"
"PLIN3",1.19979923457631e-08,1.58741672480326,0.214,0.182,0.00023985186498415,"PLIN3"
"SKI",1.25642100456694e-08,0.767285265269093,0.079,0.111,0.000251171123022977,"SKI"
